PG.ProteinGroups;PG.Genes;[1] MEP_mBM_500c_40.raw.PG.Quantity;[2] MEP_mBM_500c_41.raw.PG.Quantity;[3] MEP_mBM_500c_42.raw.PG.Quantity;[4] MEP_mBM_500c_43.raw.PG.Quantity
Q99M71;Epdr1;NaN;8718,6376953125;10420,658203125;8192,677734375
Q99M74;Krt82;5032,91650390625;17852,46484375;114643,78125;12087,5166015625
"Q99M87;Q99M87-2;Q99M87-3";Dnaja3;NaN;678,444091796875;956,036376953125;812,0428466796875
Q99MD9;Nasp;7068,27734375;39452,109375;31266,650390625;33651,15234375
Q99ME9;Gtpbp4;NaN;2252,8359375;2866,320068359375;3030,790283203125
Q99MK8;Grk2;2683,829345703125;3679,9150390625;2376,00390625;1730,0240478515625
Q99MN1;Kars;2112,153076171875;9941,181640625;6973,015625;15529,693359375
Q99MN9;Pccb;2697,05908203125;NaN;877,7532958984375;1838,6494140625
Q99MQ4;Aspn;NaN;NaN;11540,484375;32359,107421875
"Q99MR6;Q99MR6-2;Q99MR6-3;Q99MR6-4";Srrt;NaN;8884,447265625;8590,3984375;15516,1943359375
Q99N43;Kremen1;567,8184204101562;NaN;1,0260040760040283;NaN
Q99NB1;Acss1;2076,145263671875;7739,54052734375;7340,73876953125;9820,2587890625
Q99NB9;Sf3b1;4450,27978515625;18149,833984375;16184,1826171875;23129,228515625
"Q99NH0;Q99NH0-2;Q99NH0-3";Ankrd17;1240,6048583984375;1120,492431640625;3864,07275390625;1758,2550048828125
Q99P31;Hspbp1;845,5660400390625;5466,302734375;5316,986328125;7286,75341796875
Q99P58;Rab27b;8296,291015625;15524,1591796875;3095,449951171875;3114,471923828125
Q99P72;Rtn4;NaN;10734,025390625;7141,63427734375;8170,59716796875
Q99P88;Nup155;354,4459228515625;NaN;1707,7667236328125;1848,203125
"Q99PG2;Q99PG2-2";Ogfr;NaN;NaN;4784,66064453125;NaN
Q99PL5;Rrbp1;40401,9765625;5715,18017578125;6529,1259765625;3966,9404296875
Q99PM3;Gtf2a1;1014,87744140625;366,58447265625;680,4556884765625;1193,8134765625
Q99PM9;Uck2;NaN;8735,3251953125;9159,97265625;15064,9521484375
"Q99PP9;Q99PP9-2;Q99PP9-3";Trim16;2248,417724609375;NaN;116,0230484008789;NaN
Q99PS0;Krt23;6508,92333984375;2376,027099609375;NaN;NaN
Q99PT1;Arhgdia;54875,30859375;96839,6953125;56547,01953125;62172,6796875
Q99PV0;Prpf8;5389,52099609375;5225,53857421875;6806,20703125;7763,10888671875
Q9CPP0;Npm3;11111,0673828125;3831,372314453125;3327,24365234375;4869,5341796875
Q9CPQ1;Cox6c;NaN;11028,04296875;15604,5888671875;13738,279296875
Q9CPQ3;Tomm22;27389,919921875;11922,9638671875;11274,29296875;8391,490234375
Q9CPQ8;Atp5l;NaN;9915,5107421875;12871,787109375;12029,8486328125
Q9CPR1;Rwdd4;NaN;1225,799072265625;112581,5859375;3368,348876953125
Q9CPR4;Rpl17;17020,6484375;26870,919921875;21015,54296875;47203,61328125
Q9CPT4;Mydgf;4553,2060546875;8659,5751953125;7651,47119140625;8594,8603515625
Q9CPU0;Glo1;40534,05078125;18556,6328125;15318,1708984375;22060,916015625
Q9CPU2;Ndufb2;NaN;1073,8870849609375;2212,736083984375;1149,465087890625
"Q9CPV4;Q9CPV4-2;Q9CPV4-3";Glod4;29285,03125;18192,212890625;13770,9296875;15257,3388671875
Q9CPW4;Arpc5;21676,193359375;23698,478515625;13693,72265625;12909,8681640625
"Q9CPY7;Q9CPY7-2";Lap3;11865,9609375;17173,119140625;8777,326171875;11482,177734375
Q9CQ19;Myl9;NaN;1886,48046875;4879,39453125;1527,4462890625
"Q9CQ21;Q9DB27;Q9DB27-2";"Mcts2;Mcts1;Mcts1";312,9059753417969;NaN;NaN;NaN
Q9CQ22;Lamtor1;733,2555541992188;NaN;954,8244018554688;1046,7579345703125
Q9CQ49;Ncbp2;922,0032958984375;2396,561279296875;2273,543701171875;4064,6279296875
Q9CQ60;Pgls;29264,587890625;32796,828125;23844,646484375;30400,25
Q9CQ62;Decr1;6617,24609375;7234,708984375;8120,2607421875;10552,5078125
Q9CQ65;Mtap;1915,293212890625;1670,347412109375;1148,4820556640625;1946,3511962890625
Q9CQ69;Uqcrq;NaN;2628,543701171875;4193,78515625;2564,771728515625
Q9CQ75;Ndufa2;NaN;5158,5849609375;7449,65625;4734,03759765625
Q9CQ79;Txndc9;NaN;148,4086456298828;294,5148620605469;1227,138427734375
Q9CQ80;Vps25;1844,2935791015625;1519,943115234375;NaN;1211,1953125
Q9CQ91;Ndufa3;NaN;2824,180419921875;3159,72119140625;3136,692626953125
Q9CQA3;Sdhb;NaN;14008,3857421875;15154,78125;14867,5712890625
Q9CQB5;Cisd2;NaN;391,2917175292969;2896,4189453125;3709,57080078125
Q9CQC6;Bzw1;5289,849609375;3965,505126953125;10087,1650390625;17110,7734375
Q9CQC7;Ndufb4;NaN;15901,015625;31527,599609375;18979,1328125
Q9CQC9;Sar1b;5738,228515625;7812,26220703125;7762,99560546875;9086,3173828125
Q9CQD1;Rab5a;23643,61328125;25065,720703125;20277,775390625;9056,3828125
Q9CQE8;;NaN;NaN;2206,262451171875;NaN
Q9CQF3;Nudt21;2168,449462890625;9266,9951171875;8153,2392578125;11142,138671875
Q9CQF9;Pcyox1;NaN;2272,069580078125;2925,651611328125;2144,34375
"Q9CQG2;Q9CQG2-2";Mettl16;NaN;NaN;801,1326904296875;1202,365478515625
Q9CQH3;Ndufb5;NaN;3885,661376953125;6708,4609375;5526,12353515625
Q9CQH7;Btf3l4;13591,7216796875;15569,0224609375;6858,23681640625;18255,396484375
Q9CQI3;Gmfb;1881,4290771484375;NaN;NaN;NaN
Q9CQI6;Cotl1;37331,0703125;12919,0283203125;6173,77978515625;125,42188262939453
Q9CQI7;Snrpb2;NaN;1625,1624755859375;2185,679443359375;3576,05224609375
Q9CQM5;Txndc17;NaN;5815,708984375;3419,3671875;4247,77880859375
Q9CQM9;Glrx3;162888,5625;11317,5576171875;3770,694580078125;19250,525390625
Q9CQN1;Trap1;143419,859375;198990,03125;257932,890625;350011,6875
Q9CQQ7;Atp5f1;25156,54296875;13870,41796875;16005,345703125;14407,7138671875
Q9CQQ8;Lsm7;1591,595947265625;1539,3218994140625;1113,7086181640625;1902,3043212890625
Q9CQR2;Rps21;NaN;6827,51904296875;5335,89404296875;7586,07861328125
Q9CQR6;Ppp6c;967,6576538085938;2764,15185546875;2181,03759765625;2278,328857421875
Q9CQS2;Nop10;NaN;6482,40283203125;7014,3388671875;9467,0380859375
Q9CQS8;Sec61b;3346,49072265625;NaN;1719,1214599609375;1438,3916015625
Q9CQT1;Mri1;2865,6982421875;8455,3203125;5353,56884765625;9199,908203125
Q9CQU0;Txndc12;2963,421630859375;1249,875;1420,1226806640625;1033,45947265625
Q9CQV8-2;Ywhab;313992,34375;140792,125;53890,609375;67848,8671875
Q9CQW0;Emc6;4528,43115234375;NaN;937,4615478515625;706,3887329101562
Q9CQW2;Arl8b;22485,939453125;7830,181640625;5165,62353515625;2881,753173828125
Q9CQW9;Ifitm3;NaN;4203,7763671875;3304,266845703125;4920,48095703125
Q9CQX0;Otub2;626,0482788085938;NaN;NaN;158,68212890625
Q9CQX2;Cyb5b;NaN;10050,5283203125;16163,0546875;10322,2431640625
Q9CQX8;Mrps36;NaN;1543,0614013671875;1829,194580078125;1226,7078857421875
Q9CQZ1;Hsbp1;NaN;6742,5361328125;5329,43603515625;6342,5810546875
Q9CQZ6;Ndufb3;3896,440185546875;3403,07958984375;7816,716796875;4466,45166015625
Q9CR00;Psmd9;6508,6875;10749,9697265625;2741,943115234375;7620,38671875
Q9CR09;Ufc1;7655,3896484375;3762,818115234375;2101,423828125;2068,262939453125
Q9CR16;Ppid;7870,23095703125;26145,53515625;27155,80859375;35144,9140625
Q9CR26;Vta1;2654,174072265625;1289,043701171875;1157,224853515625;NaN
Q9CR51;Atp6v1g1;9913,5400390625;4626,20703125;3476,7880859375;3542,35888671875
Q9CR57;Rpl14;14880,431640625;28404,404296875;31569,158203125;59081,09375
Q9CR61;Ndufb7;NaN;NaN;7835,96728515625;NaN
Q9CR67;Tmem33;7591,94384765625;1797,2625732421875;1287,8785400390625;1611,837158203125
Q9CR68;Uqcrfs1;3209,061279296875;19696,4453125;24318,310546875;18111,01171875
Q9CR86;Carhsp1;158,87094116210938;125,18363189697266;311,23663330078125;NaN
Q9CRB6;Tppp3;22429,0078125;2469,947509765625;NaN;4135,68408203125
Q9CRB9;Chchd3;2623,849609375;13987,44921875;8850,103515625;10513,86328125
Q9CRC8;Lrrc40;1484,920166015625;NaN;649,8993530273438;1065,65966796875
Q9CRD2;Emc2;2581,864013671875;502,7191162109375;NaN;NaN
"Q9CS42;Q9D7G0";"Prps2;Prps1";NaN;2479,263916015625;NaN;1,240433931350708
Q9CSH3;Dis3;NaN;720,9762573242188;452,0292663574219;758,070556640625
Q9CSN1;Snw1;NaN;9561,509765625;7593,46923828125;10461,814453125
"Q9CSU0;Q9CSU0-2";Rprd1b;2130,085693359375;6905,3525390625;3963,63818359375;9150,646484375
Q9CT10;Ranbp3;NaN;7014,07421875;6045,81884765625;8110,3955078125
Q9CU62;Smc1a;36003,01953125;6999,62109375;5750,4658203125;8245,9990234375
Q9CUN6;Smurf1;NaN;4662,13330078125;3227,817138671875;5303,84716796875
Q9CVB6;Arpc2;10049,400390625;31656,681640625;15794,666015625;19772,806640625
Q9CW03;Smc3;7680,81201171875;5954,1201171875;5795,95556640625;8523,298828125
Q9CW46;Raver1;NaN;2432,568603515625;1351,391845703125;2264,171630859375
Q9CWH5;Trmt11;NaN;90,75203704833984;2571,922119140625;8811,201171875
Q9CWI3;Bccip;NaN;NaN;NaN;3428,52490234375
Q9CWJ9;Atic;2848,518798828125;35335,3203125;26512,958984375;39813,33984375
Q9CWK8;Snx2;3319,8515625;2959,68359375;NaN;NaN
Q9CWM4;Pfdn1;1128,78369140625;3369,25;2930,22412109375;3139,400146484375
Q9CWS0;Ddah1;NaN;1129,261962890625;15701,1396484375;138,933837890625
Q9CWU2;Zdhhc13;3890,995849609375;NaN;577,9668579101562;668,5792236328125
Q9CWW6;Pin4;NaN;3769,1611328125;1874,1077880859375;3670,37890625
Q9CWX9;Ddx47;NaN;2381,50537109375;4322,15869140625;7868,779296875
"Q9CWZ3;Q9CWZ3-2";Rbm8a;NaN;38771,2265625;34286,28515625;40899,78515625
Q9CX00;Ist1;7960,35009765625;1304,3515625;1109,71240234375;NaN
Q9CX56;Psmd8;7991,24169921875;7844,3876953125;6795,00634765625;8069,71142578125
Q9CX86;Hnrnpa0;2865,66162109375;26389,447265625;26491,47265625;31510,115234375
Q9CX97;Wdr55;NaN;351,9351501464844;360,0062561035156;870,250244140625
Q9CXE7;Tmed5;1696,886474609375;1134,08447265625;2786,17626953125;1637,10546875
Q9CXF0;Kynu;2844,771240234375;NaN;NaN;NaN
Q9CXF4;Tbc1d15;1454,1212158203125;NaN;415,3269348144531;784,471923828125
Q9CXG3;Ppil4;NaN;566,9466552734375;1409,3544921875;1854,6195068359375
Q9CXL3;;NaN;604,1519775390625;892,56103515625;1172,882080078125
Q9CXT8;Pmpcb;16537,40234375;NaN;687,7166137695312;964,0189819335938
Q9CXW3;Cacybp;NaN;13560,5908203125;11229,3466796875;18603,5078125
Q9CXW4;Rpl11;17622,97265625;41905,15234375;30309,19140625;52893,26171875
Q9CXY6;Ilf2;17739,8046875;6504,91650390625;7150,6572265625;10839,3662109375
Q9CXZ1;Ndufs4;NaN;1468,2633056640625;1807,461669921875;1014,1381225585938
Q9CY02;Ahsp;NaN;45961,6796875;29678,90234375;34708,35546875
Q9CY16;Mrps28;NaN;1006,1177978515625;1054,55908203125;1065,5916748046875
Q9CY21;Bud23;NaN;NaN;655,81103515625;1984,9345703125
Q9CY27;Tecr;1517,76220703125;1717,5577392578125;2821,728515625;2942,82763671875
Q9CY50;Ssr1;5852,466796875;10801,7734375;14821,7939453125;16579,142578125
"Q9CY58;Q9CY58-2;Q9CY58-3";Serbp1;5636,0791015625;21075,41015625;8419,013671875;15559,666015625
Q9CY64;Blvra;4466,8955078125;27932,189453125;10104,76171875;16422,91015625
"Q9CY66;Q9CY66-2;Q9CY66-3";Gar1;10,241388320922852;4824,08447265625;4936,6611328125;6588,4052734375
"Q9CY97;Q9CY97-2";Ssu72;NaN;1118,53857421875;1008,5541381835938;1466,3328857421875
Q9CYH2;Fam213a;4586,4599609375;2863,5283203125;444,2416076660156;266,7954406738281
Q9CYH6;Rrs1;NaN;NaN;998,7948608398438;940,150390625
"Q9CYI4;Q9CYI4-2";Luc7l;NaN;4198,96484375;1703,2501220703125;7410,84765625
Q9CYL5;Glipr2;21709,5078125;5073,1318359375;3311,6416015625;1617,0247802734375
Q9CYN2;Spcs2;3159,48193359375;7323,31591796875;4557,56591796875;4721,9716796875
Q9CYN9;Atp6ap2;126593,046875;12274,9306640625;4266,4755859375;8449,9462890625
Q9CYR0;Ssbp1;NaN;2109,021240234375;3006,34130859375;3053,414794921875
Q9CYZ2;Tpd52l2;3548,2998046875;9046,9853515625;6985,81005859375;8034,54638671875
"Q9CYZ8;Q9CYZ8-2;Q9D032;Q9D032-2";"Ssbp2;Ssbp2;Ssbp3;Ssbp3";NaN;1790,432373046875;1703,10302734375;2610,02734375
"Q9CZ04;Q9CZ04-2";Cops7a;1152,0037841796875;2096,290283203125;964,10546875;1986,6070556640625
Q9CZ13;Uqcrc1;22057,2890625;15941,6044921875;12087,3515625;11578,6533203125
Q9CZ30;Ola1;18233,99609375;19383,494140625;26518,85546875;21435,81640625
"Q9CZ42;Q9CZ42-2;Q9CZ42-3";Naxd;NaN;874,3094482421875;775,3952026367188;929,4199829101562
"Q9CZ44;Q9CZ44-3";Nsfl1c;2008,600830078125;9601,470703125;6714,50244140625;9546,2353515625
"Q9CZA6;Q9CZA6-2;Q9CZA6-3;Q9ERR1;Q9ERR1-2";"Nde1;Nde1;Nde1;Ndel1;Ndel1";681,9889526367188;NaN;NaN;NaN
Q9CZD3;Gars;7888,13623046875;11564,6591796875;9364,416015625;12866,8330078125
Q9CZE3;Rab32;NaN;955,0885620117188;1228,528076171875;724,6650390625
Q9CZH3;Psmg3;NaN;2087,507568359375;2077,105712890625;3555,5732421875
Q9CZL2;Fam241a;NaN;400,7168884277344;517,3860473632812;610,6961669921875
Q9CZM2;Rpl15;23102,271484375;17758,68359375;20922,015625;43050,34375
Q9CZS1;Aldh1b1;1852,6351318359375;1,0570710897445679;8928,458984375;1,3603477478027344
Q9CZU3;Skiv2l2;4061,073486328125;4897,18701171875;5103,10107421875;7910,57373046875
Q9CZU6;Cs;7112,94140625;25960,568359375;26038,91796875;36599,09375
Q9CZW5;Tomm70;2424,6240234375;4651,818359375;6221,9970703125;5690,0771484375
"Q9CZX0;Q9CZX0-2";Elp3;NaN;NaN;2470,47900390625;5574,6650390625
Q9CZX8;Rps19;23966,849609375;89600,546875;68721,953125;106902,1875
"Q9CZY3;Q9CZY3-2";Ube2v1;11607,8095703125;NaN;NaN;NaN
"Q9D020;Q9D020-1";Nt5c3a;4660,97314453125;8239,142578125;4100,8916015625;3116,81005859375
"Q9D024;Q9D024-2";Ccdc47;NaN;NaN;505,4739685058594;481,56463623046875
Q9D051;Pdhb;6872,83984375;8268,81640625;9206,1875;9416,115234375
Q9D0B0;Srsf9;2847,107666015625;2645,135986328125;2691,723876953125;3575,0986328125
"Q9D0B6;Q9D0B6-2";Pbdc1;3452,05517578125;6777,791015625;5623,326171875;11618,6162109375
"Q9D0E1;Q9D0E1-2";Hnrnpm;16443,62890625;39049,765625;37235,53125;37911,62890625
Q9D0F3;Lman1;26653,083984375;3016,637451171875;7084,89892578125;5909,1630859375
Q9D0F6;Rfc5;NaN;3429,4267578125;4154,3310546875;5524,95458984375
Q9D0F9;Pgm1;15461,474609375;9185,779296875;5917,72509765625;1584,0823974609375
Q9D0I8;Mrto4;NaN;4174,39453125;6496,3720703125;11308,0986328125
Q9D0I9;Rars;2881,29736328125;7984,625;6958,87158203125;9877,833984375
Q9D0J4;Arl2;2158,3505859375;1572,9044189453125;1106,26513671875;1555,409423828125
Q9D0J8;Ptms;7275,37109375;3250,016845703125;1696,886962890625;4620,8134765625
Q9D0K2;Oxct1;NaN;18632,673828125;11448,90625;16071,9228515625
"Q9D0L8;Q9D0L8-2;Q9D0L8-3";Rnmt;NaN;1276,470947265625;1702,658203125;2639,054931640625
Q9D0M0;Exosc7;NaN;NaN;1444,8514404296875;NaN
"Q9D0M3;Q9D0M3-2";Cyc1;6599,208984375;24827,6328125;42167,83984375;22561,349609375
Q9D0M5;Dynll2;13570,619140625;NaN;NaN;20787,75
Q9D0R2;Tars;26793,43359375;8569,3701171875;13563,9560546875;10149,7333984375
Q9D0R4;Ddx56;NaN;NaN;NaN;920,9778442382812
Q9D0S9;Hint2;NaN;197,13108825683594;63,548423767089844;NaN
Q9D0T1;Snu13;9377,6865234375;23444,013671875;24650,396484375;31123,4296875
Q9D0W5;Ppil1;NaN;1272,1466064453125;1570,6409912109375;2135,73291015625
Q9D154;Serpinb1a;10961,474609375;52521,0625;39600,52734375;23635,666015625
Q9D172;D10Jhu81e;NaN;1667,2484130859375;1449,8250732421875;1638,6939697265625
Q9D1A2;Cndp2;16917,712890625;24879,525390625;8914,947265625;13244,146484375
Q9D1B9;Mrpl28;NaN;2052,85205078125;1815,42578125;1979,803466796875
Q9D1C1;Ube2c;NaN;NaN;3062,93896484375;3238,530029296875
Q9D1D4;Tmed10;22740,583984375;21009,044921875;27210,400390625;20713,478515625
Q9D1E4;Cysrt1;808,481201171875;NaN;NaN;NaN
Q9D1E6;Tbcb;NaN;NaN;4728,63232421875;7591,09228515625
Q9D1G1;Rab1b;498,3653564453125;10635,7001953125;391293,28125;NaN
Q9D1G5;Lrrc57;1599,1055908203125;NaN;NaN;NaN
Q9D1J1;Necap2;NaN;9244,2685546875;7790,6591796875;10011,45703125
Q9D1J3;Sarnp;8712,9189453125;9426,3427734375;9234,47265625;17017,49609375
Q9D1K2;Atp6v1f;NaN;2814,5556640625;3072,3740234375;4026,855224609375
Q9D1M4;Eef1e1;NaN;2548,6044921875;4699,4482421875;4774,29296875
Q9D1M7;Fkbp11;977,930908203125;NaN;818,9020385742188;1118,1163330078125
Q9D1N9;Mrpl21;NaN;NaN;751,4943237304688;586,1181640625
Q9D1P0;Mrpl13;21646,158203125;NaN;1707,552001953125;1423,7838134765625
Q9D1Q6;Erp44;5715,0458984375;3741,121337890625;3204,705078125;4163,71484375
Q9D1R9;Rpl34;7867,67041015625;33509,74609375;29879,32421875;55293,46484375
Q9D1X0;Nol3;1958,3983154296875;NaN;NaN;NaN
Q9D2G2;Dlst;19058,646484375;21954,64453125;23279,125;22153,759765625
Q9D2L5;Cpxm2;37658,34375;NaN;NaN;NaN
"Q9D2M8;Q9D2M8-2";Ube2v2;14601,0830078125;37965,3046875;26931,3828125;30590,52734375
Q9D2Q8;S100a14;1596,066162109375;NaN;NaN;NaN
Q9D2R6;Coa3;NaN;1842,7125244140625;3556,541259765625;2043,77001953125
Q9D2R8;Mrps33;NaN;661,0342407226562;1482,0635986328125;1566,727294921875
Q9D2V7;Coro7;392,853271484375;1550,6336669921875;1557,5361328125;1800,400146484375
Q9D304;Rnf128;37842,015625;NaN;NaN;NaN
"Q9D358;Q9D358-2";Acp1;5784,49462890625;8241,9111328125;7919,1171875;10756,2900390625
Q9D379;Ephx1;5574,1796875;4582,0244140625;1452,1075439453125;700,0936889648438
"Q9D394;Q9D394-2;Q9D394-3;Q9D394-4";Rufy3;1848,3087158203125;NaN;NaN;NaN
Q9D3D9;Atp5d;13612,44921875;16454,642578125;15307,2919921875;14631,0361328125
Q9D3P8;Plgrkt;NaN;2730,556396484375;3318,93994140625;2922,0009765625
Q9D4C1;Lmntd1;NaN;58,91195297241211;1534,2178955078125;1,3822896480560303
Q9D4H1;Exoc2;9241,875;NaN;NaN;455,4032897949219
"Q9D4H8;Q9D4H8-2";Cul2;2757,24560546875;NaN;NaN;NaN
Q9D554;Sf3a3;6230,37451171875;3640,056396484375;4365,09521484375;6976,76953125
Q9D646;Krt34;12270,4853515625;81180,6015625;4541,47998046875;NaN
Q9D662;Sec23b;766,5911865234375;NaN;NaN;NaN
"Q9D666;Q9D666-2;Q9D666-3;Q9D666-4;Q9D666-5";Sun1;2569,812744140625;NaN;871,349609375;NaN
Q9D6J5;Ndufb8;565,8576049804688;2524,182861328125;4395,06787109375;3218,13818359375
Q9D6J6;Ndufv2;2476,222412109375;6473,33251953125;8490,1796875;8871,1533203125
Q9D6K8;Fundc2;NaN;NaN;1124,28759765625;621,52685546875
Q9D6L8;Ppil3;6011,6708984375;NaN;1563,900390625;2823,85888671875
Q9D6N1;Ca13;36208,96484375;NaN;NaN;NaN
Q9D6R2;Idh3a;6735,06689453125;16549,25390625;28966,869140625;26791,69140625
Q9D6X6;Prss23;11757,3447265625;NaN;NaN;NaN
Q9D6Y9;Gbe1;NaN;NaN;1570,4071044921875;NaN
Q9D6Z1;Nop56;15195,625;16146,4365234375;22205,95703125;23540,365234375
Q9D708;S100a16;44856,8046875;NaN;NaN;NaN
Q9D710;Tmx2;1809,0860595703125;NaN;1284,6409912109375;1872,134765625
Q9D735;Trir;NaN;2383,0439453125;1527,784423828125;2962,00634765625
Q9D753;Exosc8;NaN;3434,38330078125;2998,371337890625;3205,109375
Q9D7H3;RtcA;NaN;NaN;699,7174682617188;1042,0069580078125
Q9D7I9;Tgm5;60777,08203125;39196,2421875;8964,841796875;594,666748046875
Q9D7J7;Capns2;9115,5146484375;2583,021240234375;4820,84765625;2468,0673828125
Q9D7N9;Apmap;9868,9013671875;3115,003173828125;5191,251953125;3330,971923828125
Q9D7P6;Iscu;NaN;377,7975158691406;668,1950073242188;805,6126098632812
Q9D7P7;Clic3;701,80517578125;NaN;NaN;NaN
Q9D7X1;Kctd4;3157,4267578125;NaN;NaN;NaN
Q9D7X8;Ggct;2803,009521484375;NaN;NaN;NaN
Q9D819;Ppa1;2809,245849609375;25610,11328125;18809,484375;31085,962890625
"Q9D824;Q9D824-2;Q9D824-3;Q9D824-4";Fip1l1;NaN;3167,820068359375;3161,242431640625;4046,271728515625
Q9D855;Uqcrb;NaN;14171,953125;17423,23828125;13656,580078125
"Q9D868;Q9D868-2";Ppih;83983,5625;2869,639892578125;2114,4443359375;3025,2294921875
Q9D880;Timm50;NaN;NaN;NaN;950,30615234375
Q9D883;U2af1;5780,02294921875;11970,8486328125;12333,3115234375;13855,326171875
Q9D892;Itpa;770,66162109375;NaN;NaN;NaN
Q9D898;Arpc5l;6887,6494140625;4545,76025390625;3147,493408203125;4028,937744140625
Q9D8B3;Chmp4b;20470,361328125;11614,669921875;5181,74169921875;7931,16650390625
Q9D8C4;Ifi35;NaN;951,772216796875;578,1512451171875;464,7491760253906
Q9D8E6;Rpl4;13271,607421875;66654,9921875;72777,671875;109347,453125
Q9D8N0;Eef1g;103293,3828125;50215,41015625;52355,94921875;63362,5390625
Q9D8N2;Fam45a;800,0718994140625;NaN;NaN;NaN
Q9D8S4;Rexo2;1401,87158203125;342,5416259765625;309,11236572265625;NaN
Q9D8S9;Bola1;NaN;5153,962890625;5010,51904296875;6872,728515625
Q9D8T2;Gsdmdc1;NaN;1672,8992919921875;698,8116455078125;277,479736328125
Q9D8U8;Snx5;14973,8671875;9235,3671875;8327,82421875;13622,6845703125
"Q9D8V0;Q9D8V0-3;Q9D8V0-4";Hm13;684,40380859375;8298,2958984375;10540,2900390625;8249,5634765625
Q9D8V7;Sec11c;12399,3212890625;NaN;NaN;2005,7073974609375
Q9D8W5;Psmd12;NaN;8624,13671875;7425,87646484375;9115,15234375
Q9D8Y0;Efhd2;NaN;578,42333984375;377,8752746582031;NaN
Q9D903;Ebna1bp2;NaN;NaN;4646,51123046875;4962,08251953125
Q9D924;Isca1;NaN;2,0255908966064453;380,1604309082031;419,8435974121094
Q9D937;;NaN;1756,9027099609375;1485,2088623046875;2029,341552734375
Q9D952;Evpl;95339,828125;8888,2861328125;1585,0318603515625;3304,654052734375
Q9D964;Gatm;NaN;11723,2841796875;15540,7080078125;15487,4638671875
Q9D967;Mdp1;NaN;2461,1142578125;1174,5885009765625;1817,1611328125
Q9D9N8;Pradc1;NaN;6955,42822265625;NaN;586,4732666015625
"Q9D9V3;Q9D9V3-2";Echdc1;2873,377197265625;NaN;NaN;NaN
Q9D9V4;Rsph9;597,5307006835938;NaN;NaN;NaN
"Q9DAJ5;Q9DAJ5-2";Dynlrb2;9707,001953125;NaN;NaN;NaN
Q9DAP7;Asf1b;NaN;NaN;NaN;4909,69140625
Q9DAR7;Dcps;NaN;NaN;3001,76904296875;2737,1103515625
Q9DAW6;Prpf4;NaN;489,4260559082031;446,1929016113281;530,1234741210938
Q9DB05;Napa;6604,21484375;8702,044921875;8361,9404296875;7789,1494140625
Q9DB07;Ift46;444,3420715332031;NaN;NaN;NaN
Q9DB15;Mrpl12;4739,169921875;7546,83544921875;9595,05078125;12680,38671875
Q9DB20;Atp5o;NaN;21230,314453125;47298,12109375;33459,546875
Q9DB34;Chmp2a;4794,5966796875;755,2607421875;375,9450378417969;510,635986328125
Q9DB42;Znf593;3045,889404296875;867,81591796875;503,6969909667969;610,88232421875
"Q9DB73;Q9DB73-2";Cyb5r1;10667,3134765625;NaN;NaN;NaN
Q9DB77;Uqcrc2;15397,9853515625;22874,0859375;43228,75390625;26280,076171875
Q9DB85;Rrp8;NaN;NaN;NaN;656,6807861328125
Q9DB96;Ngdn;NaN;1199,8052978515625;1952,44873046875;4004,602783203125
Q9DBD5;Pelp1;NaN;1443,5936279296875;2153,921875;2987,29541015625
Q9DBE9;Ftsj3;NaN;5718,83544921875;1911,1363525390625;2675,96533203125
"Q9DBF1;Q9DBF1-2";Aldh7a1;18763;7641,88818359375;1935,6036376953125;1407,634521484375
Q9DBG5;Plin3;NaN;2816,560302734375;3122,846435546875;1499,1986083984375
Q9DBG6;Rpn2;31453,91015625;38077,55078125;49187,48046875;50151,8984375
Q9DBG7;Srpra;5146,6181640625;2116,77001953125;484,18060302734375;NaN
Q9DBH5;Lman2;21743,642578125;3070,050537109375;4449,2158203125;3642,53564453125
Q9DBJ1;Pgam1;43373,7734375;19418,52734375;6710,88720703125;6778,46630859375
Q9DBJ3;Baiap2l1;1043,7508544921875;NaN;NaN;NaN
"Q9DBL9;Q9DBL9-2";Abhd5;950,5179443359375;NaN;NaN;NaN
Q9DBP5;Cmpk1;26437,185546875;28947,4375;25616,70703125;51058,21875
"Q9DBR1;Q9DBR1-2";Xrn2;NaN;864,95263671875;3090,45654296875;2559,24560546875
"Q9DBR7;Q9DBR7-2";Ppp1r12a;927,0646362304688;NaN;4553,21337890625;1427,852294921875
Q9DBS1;Tmem43;14012,2041015625;4455,29541015625;6607,1455078125;4491,14453125
Q9DBX2;Pdcl;NaN;484,7895202636719;336,87139892578125;958,585205078125
Q9DBX6;Cyp2s1;1199,4056396484375;NaN;NaN;NaN
Q9DBY8;Nvl;NaN;199,9029998779297;159,74298095703125;332,70245361328125
Q9DBZ5;Eif3k;18757,189453125;16352,09375;12478,6875;19595,05859375
Q9DC07;Nebl;9789,833984375;NaN;NaN;NaN
Q9DC16;Ergic1;8207,236328125;NaN;3048,91357421875;NaN
Q9DC48;Cdc40;NaN;689,9745483398438;675,6599731445312;906,8350830078125
"Q9DC63;Q9DC63-2;Q9DC63-3";Fbxo3;NaN;782,9596557617188;NaN;1103,3359375
Q9DC70;Ndufs7;1194,79833984375;NaN;13150,0537109375;1702,395751953125
Q9DCB8;Isca2;743,1141357421875;NaN;1375,332763671875;1843,326416015625
